,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_higher_than_25
9268,6,0,0,30,0,1,0,0,1,0,1,0,0
9269,12,0,0,12,0,0,1,0,1,0,1,0,0
9270,13,0,0,6,0,0,1,0,1,0,1,1,1
9271,2,0,0,9,0,1,0,0,1,0,1,0,0
9272,8,0,0,1,1,0,0,1,0,0,1,1,0
9273,6,0,0,6,0,1,0,0,1,0,1,0,0
9274,17,0,0,2,1,0,0,0,1,0,1,0,0
9275,23,0,0,1,1,0,0,0,1,0,1,1,1
9276,13,0,0,5,1,0,0,0,1,0,1,1,1
9277,3,0,0,10,0,1,0,0,1,1,0,0,0
9278,9,0,0,2,1,0,0,1,0,0,1,1,0
9279,3,0,0,5,0,1,0,0,1,0,1,0,0
9280,20,0,0,1,1,0,0,0,1,0,1,1,1
9281,1,0,0,5,0,0,1,0,1,0,1,0,0
9282,10,0,0,2,0,0,1,0,1,0,1,1,0
9283,6,0,0,2,1,0,0,0,1,0,1,0,0
9284,16,0,0,3,1,0,0,0,1,0,1,0,0
9285,25,0,0,3,1,0,0,0,1,0,1,0,0
9286,6,0,0,3,0,1,0,0,1,1,0,0,0
9287,13,0,0,1,0,0,1,0,1,1,0,1,1
9288,6,0,0,12,0,1,0,0,1,0,1,0,0
9289,19,0,0,52,0,0,1,0,1,0,1,0,0
9290,22,0,0,6,0,1,0,0,1,0,1,0,0
9291,25,0,0,2,0,0,1,0,1,0,1,0,0
9292,3,0,0,2,0,1,0,0,1,0,1,0,0
9293,3,0,0,2,0,1,0,0,1,0,1,0,0
9294,19,0,0,4,0,0,1,0,1,0,1,0,0
9295,18,0,0,10,0,1,0,0,1,0,1,0,0
9296,22,0,0,6,0,1,0,0,1,1,0,0,0
9297,14,0,0,6,1,0,0,1,0,0,1,1,0
9298,17,0,0,4,0,1,0,0,1,0,1,0,0
9299,8,0,0,3,1,0,0,1,0,1,0,1,0
9300,3,0,0,2,0,1,0,0,1,1,0,0,0
9301,3,0,0,1,0,1,0,0,1,0,1,0,0
9302,1,0,0,2,0,1,0,0,1,1,0,0,0
9303,11,0,0,1,1,0,0,1,0,0,1,1,0
9304,11,0,0,7,1,0,0,1,0,0,1,1,0
9305,20,0,0,24,1,0,0,0,1,1,0,1,1
9306,9,0,0,2,0,1,0,1,0,0,1,1,0
9307,2,0,0,5,0,1,0,0,1,0,1,0,0
9308,22,0,0,0,1,0,0,0,1,1,0,0,0
9309,7,0,0,3,0,1,0,0,1,1,0,0,0
9310,3,0,0,0,0,1,0,0,1,0,1,0,0
9311,24,0,0,1,1,0,0,0,1,0,1,0,0
9312,10,0,0,3,0,1,0,0,1,0,1,1,0
9313,15,0,0,7,0,1,0,0,1,0,1,0,0
9314,2,0,0,1,1,0,0,0,1,0,1,0,0
9315,22,0,0,2,1,0,0,0,1,0,1,0,0
9316,12,0,0,17,1,0,0,0,1,0,1,0,0
9317,7,0,0,4,0,1,0,0,1,0,1,0,0
9318,16,0,0,4,1,0,0,0,1,0,1,0,0
9319,19,0,0,1,1,0,0,0,1,1,0,0,0
9320,16,0,0,0,1,0,0,0,1,0,1,0,0
9321,24,0,0,4,1,0,0,0,1,0,1,0,0
9322,23,0,0,0,1,0,0,0,1,0,1,1,1
9323,1,0,0,6,1,0,0,0,1,0,1,0,0
9324,1,0,0,6,1,0,0,0,1,0,1,0,0
9325,11,0,0,2,0,1,0,1,0,1,0,1,0
9326,14,0,0,0,1,0,0,1,0,0,1,1,0
9327,21,0,0,10,0,1,0,0,1,0,1,1,1
9328,18,0,0,0,0,1,0,0,1,1,0,0,0
9329,5,0,0,1,0,1,0,0,1,1,0,0,0
9330,2,0,0,2,0,0,1,0,1,0,1,0,0
9331,21,0,0,4,1,0,0,0,1,0,1,1,1
9332,5,0,0,16,0,1,0,0,1,0,1,0,0
9333,14,0,0,1,1,0,0,1,0,1,0,1,0
9334,7,0,0,1,1,0,0,0,1,0,1,0,0
9335,2,0,0,0,1,0,0,0,1,0,1,0,0
9336,3,0,0,3,0,1,0,0,1,1,0,0,0
9337,21,0,0,3,1,0,0,0,1,1,0,1,1
9338,7,0,0,5,0,1,0,0,1,0,1,0,0
9339,2,0,0,7,0,1,0,0,1,0,1,0,0
9340,1,0,0,7,1,0,0,0,1,0,1,0,0
9341,22,0,0,7,1,0,0,0,1,1,0,0,0
9342,17,0,0,0,1,0,0,0,1,0,1,0,0
9343,11,0,0,6,1,0,0,1,0,0,1,1,0
9344,3,0,0,2,1,0,0,0,1,1,0,0,0
9345,16,0,0,7,1,0,0,0,1,0,1,0,0
9346,5,0,0,9,0,1,0,0,1,1,0,0,0
9347,7,0,0,5,0,1,0,0,1,0,1,0,0
9348,10,0,0,0,0,0,1,0,1,0,1,1,0
9349,9,0,0,2,0,0,1,1,0,0,1,1,0
9350,6,0,0,0,0,0,1,0,1,0,1,0,0
9351,11,0,0,0,1,0,0,1,0,0,1,1,0
9352,4,0,0,9,0,0,1,0,1,0,1,0,0
9353,20,0,0,7,0,1,0,0,1,1,0,1,1
9354,1,0,0,0,1,0,0,0,1,0,1,0,0
9355,15,0,0,4,0,1,0,0,1,0,1,0,0
9356,25,0,0,1,0,0,1,0,1,1,0,0,0
9357,11,0,0,7,1,0,0,1,0,0,1,1,0
9358,17,0,0,4,1,0,0,0,1,0,1,0,0
9359,2,0,0,0,0,1,0,0,1,1,0,0,0
9360,20,0,0,0,1,0,0,0,1,0,1,1,1
9361,20,0,0,0,0,0,1,0,1,0,1,1,1
9362,6,0,0,0,0,1,0,0,1,1,0,0,0
9363,12,0,0,0,0,0,1,0,1,0,1,0,0
9364,21,0,0,0,1,0,0,0,1,1,0,1,1
9365,8,0,0,0,0,0,1,1,0,0,1,1,0
9366,14,0,0,0,1,0,0,1,0,0,1,1,0
9367,6,0,0,0,0,1,0,0,1,1,0,0,0
9368,14,0,0,0,1,0,0,1,0,0,1,1,0
9369,6,0,0,0,0,1,0,0,1,0,1,0,0
9370,5,0,0,0,1,0,0,0,1,0,1,0,0
9371,11,0,0,0,0,0,1,1,0,0,1,1,0
9372,6,0,0,0,1,0,0,0,1,0,1,0,0
9373,3,0,0,0,0,0,1,0,1,0,1,0,0
9374,22,0,0,5,1,0,0,0,1,0,1,0,0
9375,13,0,0,1,1,0,0,0,1,0,1,1,1
9376,2,0,0,0,1,0,0,0,1,0,1,0,0
9377,18,0,0,4,0,1,0,0,1,0,1,0,0
9378,22,0,0,2,0,1,0,0,1,0,1,0,0
9379,15,0,0,0,0,0,1,0,1,1,0,0,0
9380,18,0,0,0,1,0,0,0,1,0,1,0,0
9381,15,0,0,0,0,1,0,0,1,1,0,0,0
9382,1,0,0,1,1,0,0,0,1,0,1,0,0
9383,16,0,0,0,1,0,0,0,1,0,1,0,0
9384,14,0,0,1,0,0,1,1,0,0,1,1,0
9385,8,0,0,6,1,0,0,1,0,1,0,1,0
9386,8,0,0,1,1,0,0,1,0,1,0,1,0
9387,22,0,0,6,1,0,0,0,1,1,0,0,0
9388,17,0,0,2,1,0,0,0,1,1,0,0,0
9389,17,0,0,3,0,0,1,0,1,0,1,0,0
9390,5,0,0,2,0,1,0,0,1,0,1,0,0
9391,22,0,0,9,1,0,0,0,1,0,1,0,0
9392,20,0,0,2,1,0,0,0,1,0,1,1,1
9393,15,0,0,1,1,0,0,0,1,1,0,0,0
9394,15,0,0,1,0,1,0,0,1,0,1,0,0
9395,15,0,0,3,1,0,0,0,1,0,1,0,0
9396,2,0,0,6,0,1,0,0,1,0,1,0,0
9397,25,0,0,2,1,0,0,0,1,0,1,0,0
9398,24,0,0,19,1,0,0,0,1,0,1,0,0
9399,24,0,0,2,0,0,1,0,1,0,1,0,0
9400,16,0,0,3,1,0,0,0,1,1,0,0,0
9401,22,0,0,9,0,1,0,0,1,0,1,0,0
9402,2,0,0,8,1,0,0,0,1,0,1,0,0
9403,7,0,0,5,0,1,0,0,1,1,0,0,0
9404,19,0,0,1,0,0,1,0,1,0,1,0,0
9405,8,0,0,2,1,0,0,1,0,1,0,1,0
9406,18,0,0,1,0,1,0,0,1,0,1,0,0
9407,9,0,0,3,1,0,0,1,0,0,1,1,0
9408,16,0,0,9,1,0,0,0,1,0,1,0,0
9409,6,0,0,2,1,0,0,0,1,0,1,0,0
9410,8,0,0,6,1,0,0,1,0,0,1,1,0
9411,7,0,0,4,0,1,0,0,1,0,1,0,0
9412,6,0,0,1,1,0,0,0,1,0,1,0,0
9413,20,0,0,6,0,0,1,0,1,0,1,1,1
9414,1,0,0,4,0,1,0,0,1,1,0,0,0
9415,25,0,0,1,1,0,0,0,1,1,0,0,0
9416,17,0,0,12,1,0,0,0,1,0,1,0,0
9417,17,0,0,4,1,0,0,0,1,0,1,0,0
9418,2,0,0,2,0,1,0,0,1,0,1,0,0
9419,2,0,0,9,1,0,0,0,1,0,1,0,0
9420,12,0,0,34,0,1,0,0,1,0,1,0,0
9421,9,0,0,3,1,0,0,1,0,1,0,1,0
9422,13,0,0,3,0,0,1,0,1,0,1,1,1
9423,6,0,0,3,0,1,0,0,1,0,1,0,0
9424,9,0,0,2,1,0,0,1,0,0,1,1,0
9425,20,0,0,3,1,0,0,0,1,1,0,1,1
9426,16,0,0,4,0,0,1,0,1,1,0,0,0
9427,19,0,0,1,1,0,0,0,1,0,1,0,0
9428,15,0,0,4,1,0,0,0,1,0,1,0,0
9429,12,0,0,2,1,0,0,0,1,0,1,0,0
9430,20,0,0,3,1,0,0,0,1,0,1,1,1
9431,1,0,0,3,1,0,0,0,1,0,1,0,0
9432,9,0,0,1,1,0,0,1,0,0,1,1,0
9433,16,0,0,2,1,0,0,0,1,0,1,0,0
9434,9,0,0,3,1,0,0,1,0,1,0,1,0
9435,23,0,0,3,0,0,1,0,1,0,1,1,1
9436,25,0,0,2,0,0,1,0,1,1,0,0,0
9437,19,0,0,1,1,0,0,0,1,1,0,0,0
9438,1,0,0,7,0,1,0,0,1,0,1,0,0
9439,15,0,0,1,1,0,0,0,1,0,1,0,0
9440,25,0,0,4,1,0,0,0,1,1,0,0,0
9441,23,0,0,1,1,0,0,0,1,0,1,1,1
9442,16,0,0,4,1,0,0,0,1,0,1,0,0
9443,7,0,0,6,1,0,0,0,1,0,1,0,0
9444,18,0,0,2,1,0,0,0,1,0,1,0,0
9445,17,0,0,5,1,0,0,0,1,0,1,0,0
9446,13,0,0,5,0,0,1,0,1,0,1,1,1
9447,9,0,0,3,1,0,0,1,0,0,1,1,0
9448,24,0,0,2,1,0,0,0,1,1,0,0,0
9449,24,0,0,2,1,0,0,0,1,1,0,0,0
9450,9,0,0,1,1,0,0,1,0,0,1,1,0
9451,24,0,0,2,1,0,0,0,1,1,0,0,0
9452,9,0,0,7,1,0,0,1,0,1,0,1,0
9453,18,0,0,1,1,0,0,0,1,0,1,0,0
9454,22,0,0,1,1,0,0,0,1,1,0,0,0
9455,12,0,0,2,1,0,0,0,1,1,0,0,0
9456,22,0,0,23,0,1,0,0,1,0,1,0,0
9457,18,0,0,6,1,0,0,0,1,0,1,0,0
9458,6,0,0,1,0,1,0,0,1,1,0,0,0
9459,1,0,0,6,1,0,0,0,1,0,1,0,0
9460,5,0,0,1,0,1,0,0,1,0,1,0,0
9461,12,0,0,5,1,0,0,0,1,0,1,0,0
9462,25,0,0,3,0,1,0,0,1,0,1,0,0
9463,5,0,0,2,0,1,0,0,1,1,0,0,0
9464,12,0,0,1,0,0,1,0,1,0,1,0,0
9465,22,0,0,2,1,0,0,0,1,0,1,0,0
9466,16,0,0,3,1,0,0,0,1,0,1,0,0
9467,6,0,0,1,1,0,0,0,1,0,1,0,0
9468,12,0,0,1,1,0,0,0,1,0,1,0,0
9469,8,0,0,7,1,0,0,1,0,1,0,1,0
9470,19,0,0,1,1,0,0,0,1,0,1,0,0
9471,12,0,0,2,1,0,0,0,1,1,0,0,0
9472,12,0,0,6,0,0,1,0,1,0,1,0,0
9473,9,0,0,5,1,0,0,1,0,1,0,1,0
9474,16,0,0,1,1,0,0,0,1,1,0,0,0
9475,2,0,0,5,0,0,1,0,1,0,1,0,0
9476,10,0,0,7,1,0,0,0,1,0,1,1,0
9477,14,0,0,12,0,0,1,1,0,0,1,1,0
9478,6,0,0,1,0,1,0,0,1,1,0,0,0
9479,2,0,0,2,0,1,0,0,1,1,0,0,0
9480,2,0,0,1,0,1,0,0,1,0,1,0,0
9481,14,0,0,2,1,0,0,1,0,1,0,1,0
9482,3,0,0,4,0,1,0,0,1,0,1,0,0
9483,9,0,0,1,1,0,0,1,0,1,0,1,0
9484,19,0,0,1,1,0,0,0,1,1,0,0,0
9485,19,0,0,1,0,1,0,0,1,0,1,0,0
9486,3,0,0,1,0,1,0,0,1,0,1,0,0
9487,8,0,0,1,1,0,0,1,0,0,1,1,0
9488,9,0,0,4,1,0,0,1,0,0,1,1,0
9489,17,0,0,6,1,0,0,0,1,0,1,0,0
9490,19,0,0,1,1,0,0,0,1,0,1,0,0
9491,20,0,0,2,0,1,0,0,1,1,0,1,1
9492,22,0,0,1,1,0,0,0,1,0,1,0,0
9493,9,0,0,10,1,0,0,1,0,0,1,1,0
9494,6,0,0,13,0,1,0,0,1,0,1,0,0
9495,2,0,0,5,0,1,0,0,1,0,1,0,0
9496,12,0,0,2,0,1,0,0,1,1,0,0,0
9497,23,0,0,1,1,0,0,0,1,0,1,1,1
9498,8,0,0,4,1,0,0,1,0,0,1,1,0
9499,19,0,0,5,0,1,0,0,1,1,0,0,0
9500,9,0,0,3,1,0,0,1,0,0,1,1,0
9501,8,0,0,4,1,0,0,1,0,0,1,1,0
9502,17,0,0,2,1,0,0,0,1,0,1,0,0
9503,18,0,0,1,1,0,0,0,1,0,1,0,0
9504,18,0,0,3,1,0,0,0,1,0,1,0,0
9505,8,0,0,7,1,0,0,1,0,0,1,1,0
9506,20,0,0,3,1,0,0,0,1,0,1,1,1
9507,24,0,0,1,1,0,0,0,1,0,1,0,0
9508,9,0,0,2,1,0,0,1,0,0,1,1,0
9509,8,0,0,4,1,0,0,1,0,0,1,1,0
9510,13,0,0,3,1,0,0,0,1,0,1,1,1
9511,9,0,0,3,0,0,1,1,0,1,0,1,0
9512,18,0,0,1,0,0,1,0,1,0,1,0,0
9513,17,0,0,1,1,0,0,0,1,0,1,0,0
9514,18,0,0,2,1,0,0,0,1,0,1,0,0
9515,3,0,0,1,0,1,0,0,1,0,1,0,0
9516,11,0,0,1,0,0,1,1,0,0,1,1,0
9517,9,0,0,1,0,0,1,1,0,0,1,1,0
9518,12,0,0,7,0,0,1,0,1,0,1,0,0
9519,15,0,0,2,0,0,1,0,1,1,0,0,0
9520,10,0,0,23,0,0,1,0,1,0,1,1,0
9521,19,0,0,2,1,0,0,0,1,1,0,0,0
9522,16,0,0,5,1,0,0,0,1,1,0,0,0
9523,22,0,0,3,1,0,0,0,1,0,1,0,0
9524,20,0,0,1,1,0,0,0,1,0,1,1,1
9525,7,0,0,2,0,1,0,0,1,0,1,0,0
9526,16,0,0,2,1,0,0,0,1,0,1,0,0
9527,23,0,0,3,0,0,1,0,1,0,1,1,1
9528,2,0,0,3,0,1,0,0,1,0,1,0,0
9529,3,0,0,7,0,1,0,0,1,1,0,0,0
9530,25,0,0,4,1,0,0,0,1,0,1,0,0
9531,9,0,0,12,1,0,0,1,0,0,1,1,0
9532,18,0,0,1,1,0,0,0,1,0,1,0,0
9533,18,0,0,2,1,0,0,0,1,0,1,0,0
9534,1,0,0,8,1,0,0,0,1,1,0,0,0
9535,16,0,0,1,1,0,0,0,1,1,0,0,0
9536,2,0,0,3,0,1,0,0,1,1,0,0,0
9537,15,0,0,1,1,0,0,0,1,0,1,0,0
9538,18,0,0,2,1,0,0,0,1,0,1,0,0
9539,9,0,0,2,1,0,0,1,0,0,1,1,0
9540,11,0,0,1,1,0,0,1,0,0,1,1,0
9541,25,0,0,5,0,1,0,0,1,0,1,0,0
9542,16,0,0,3,1,0,0,0,1,0,1,0,0
9543,22,0,0,4,1,0,0,0,1,0,1,0,0
9544,11,0,0,1,1,0,0,1,0,0,1,1,0
9545,17,0,0,4,1,0,0,0,1,0,1,0,0
9546,1,0,0,22,1,0,0,0,1,0,1,0,0
9547,12,0,0,15,1,0,0,0,1,0,1,0,0
9548,2,0,0,5,0,1,0,0,1,1,0,0,0
9549,11,0,0,1,1,0,0,1,0,0,1,1,0
9550,18,0,0,1,1,0,0,0,1,1,0,0,0
9551,1,0,0,1,1,0,0,0,1,0,1,0,0
9552,7,0,0,9,1,0,0,0,1,0,1,0,0
9553,16,0,0,1,1,0,0,0,1,0,1,0,0
9554,6,0,0,1,0,1,0,0,1,0,1,0,0
9555,25,0,0,1,1,0,0,0,1,1,0,0,0
9556,6,0,0,5,0,1,0,0,1,0,1,0,0
9557,8,0,0,2,1,0,0,1,0,1,0,1,0
9558,18,0,0,17,0,1,0,0,1,0,1,0,0
9559,16,0,0,3,1,0,0,0,1,0,1,0,0
9560,25,0,0,5,1,0,0,0,1,0,1,0,0
9561,17,0,0,9,0,0,1,0,1,1,0,0,0
9562,25,0,0,1,1,0,0,0,1,0,1,0,0
9563,19,0,0,1,1,0,0,0,1,1,0,0,0
9564,22,0,0,2,0,1,0,0,1,1,0,0,0
9565,9,0,0,4,1,0,0,1,0,0,1,1,0
9566,12,0,0,5,0,0,1,0,1,1,0,0,0
9567,7,0,0,2,0,1,0,0,1,1,0,0,0
9568,22,0,0,1,0,1,0,0,1,0,1,0,0
9569,8,0,0,1,0,1,0,1,0,1,0,1,0
9570,10,0,0,2,1,0,0,0,1,1,0,1,0
9571,3,0,0,4,0,1,0,0,1,0,1,0,0
9572,8,0,0,4,0,1,0,1,0,0,1,1,0
9573,18,0,0,1,0,1,0,0,1,0,1,0,0
9574,20,0,0,1,1,0,0,0,1,0,1,1,1
9575,18,0,0,2,1,0,0,0,1,0,1,0,0
9576,16,0,0,5,1,0,0,0,1,0,1,0,0
9577,7,0,0,15,1,0,0,0,1,0,1,0,0
9578,18,0,0,1,1,0,0,0,1,0,1,0,0
9579,16,0,0,7,1,0,0,0,1,1,0,0,0
9580,16,0,0,1,1,0,0,0,1,0,1,0,0
9581,23,0,0,1,1,0,0,0,1,1,0,1,1
9582,20,0,0,4,0,0,1,0,1,0,1,1,1
9583,18,0,0,15,0,1,0,0,1,0,1,0,0
9584,25,0,0,4,1,0,0,0,1,1,0,0,0
9585,9,0,0,4,1,0,0,1,0,1,0,1,0
9586,25,0,0,3,1,0,0,0,1,0,1,0,0
9587,9,0,0,7,1,0,0,1,0,1,0,1,0
9588,19,0,0,6,1,0,0,0,1,0,1,0,0
9589,19,0,0,3,1,0,0,0,1,0,1,0,0
9590,20,0,0,2,1,0,0,0,1,0,1,1,1
9591,8,0,0,5,1,0,0,1,0,0,1,1,0
9592,12,0,0,1,1,0,0,0,1,0,1,0,0
9593,8,0,0,3,1,0,0,1,0,0,1,1,0
9594,11,0,0,15,1,0,0,1,0,1,0,1,0
9595,5,0,0,1,1,0,0,0,1,0,1,0,0
9596,20,0,0,1,1,0,0,0,1,0,1,1,1
9597,22,0,0,5,1,0,0,0,1,0,1,0,0
9598,9,0,0,4,1,0,0,1,0,1,0,1,0
9599,19,0,0,2,1,0,0,0,1,0,1,0,0
9600,15,0,0,14,0,0,1,0,1,0,1,0,0
9601,23,0,0,2,1,0,0,0,1,0,1,1,1
9602,17,0,0,3,1,0,0,0,1,0,1,0,0
9603,25,0,0,7,0,1,0,0,1,0,1,0,0
9604,8,0,0,7,0,0,1,1,0,0,1,1,0
9605,12,0,0,5,1,0,0,0,1,0,1,0,0
9606,3,0,0,8,1,0,0,0,1,0,1,0,0
9607,8,0,0,1,1,0,0,1,0,0,1,1,0
9608,1,0,0,1,1,0,0,0,1,0,1,0,0
9609,5,0,0,2,1,0,0,0,1,0,1,0,0
9610,16,0,0,2,0,0,1,0,1,1,0,0,0
9611,15,0,0,14,1,0,0,0,1,0,1,0,0
9612,7,0,0,3,0,1,0,0,1,1,0,0,0
9613,12,0,0,3,0,0,1,0,1,0,1,0,0
9614,11,0,0,2,0,0,1,1,0,0,1,1,0
9615,24,0,0,1,1,0,0,0,1,0,1,0,0
9616,16,0,0,3,1,0,0,0,1,1,0,0,0
9617,18,0,0,1,1,0,0,0,1,1,0,0,0
9618,2,0,0,3,0,1,0,0,1,1,0,0,0
9619,25,0,0,1,0,0,1,0,1,0,1,0,0
9620,5,0,0,3,0,1,0,0,1,0,1,0,0
9621,12,0,0,3,0,1,0,0,1,0,1,0,0
9622,1,0,0,6,0,1,0,0,1,1,0,0,0
9623,7,0,0,2,0,1,0,0,1,1,0,0,0
9624,5,0,0,1,0,1,0,0,1,0,1,0,0
9625,7,0,0,5,0,1,0,0,1,1,0,0,0
9626,9,0,0,14,1,0,0,1,0,0,1,1,0
9627,20,0,0,2,0,1,0,0,1,0,1,1,1
9628,16,0,0,3,1,0,0,0,1,1,0,0,0
9629,1,0,0,2,1,0,0,0,1,0,1,0,0
9630,18,0,0,1,1,0,0,0,1,0,1,0,0
9631,10,0,0,2,0,1,0,0,1,1,0,1,0
9632,6,0,0,3,0,1,0,0,1,1,0,0,0
9633,8,0,0,4,0,0,1,1,0,0,1,1,0
9634,12,0,0,4,1,0,0,0,1,1,0,0,0
9635,18,0,0,1,0,0,1,0,1,0,1,0,0
9636,5,0,0,0,0,0,1,0,1,0,1,0,0
9637,15,0,0,0,1,0,0,0,1,0,1,0,0
9638,25,0,0,0,1,0,0,0,1,0,1,0,0
9639,3,0,0,0,0,0,1,0,1,0,1,0,0
9640,11,0,0,0,0,0,1,1,0,1,0,1,0
9641,15,0,0,0,1,0,0,0,1,0,1,0,0
9642,11,0,0,0,1,0,0,1,0,0,1,1,0
9643,11,0,0,0,1,0,0,1,0,0,1,1,0
9644,5,0,0,0,0,1,0,0,1,0,1,0,0
9645,2,0,0,0,0,0,1,0,1,0,1,0,0
9646,6,0,0,0,0,0,1,0,1,0,1,0,0
9647,25,0,0,0,0,0,1,0,1,0,1,0,0
9648,22,0,0,0,0,0,1,0,1,0,1,0,0
9649,8,0,0,0,1,0,0,1,0,0,1,1,0
9650,9,0,0,0,1,0,0,1,0,0,1,1,0
9651,8,0,0,0,0,0,1,1,0,1,0,1,0
9652,8,0,0,0,1,0,0,1,0,1,0,1,0
9653,5,0,0,0,0,1,0,0,1,0,1,0,0
9654,18,0,0,0,1,0,0,0,1,0,1,0,0
9655,22,0,0,0,0,1,0,0,1,0,1,0,0
9656,25,0,0,0,1,0,0,0,1,0,1,0,0
9657,20,0,0,0,1,0,0,0,1,0,1,1,1
9658,13,0,0,0,0,1,0,0,1,1,0,1,1
9659,1,0,0,0,0,0,1,0,1,0,1,0,0
9660,12,0,0,0,0,0,1,0,1,0,1,0,0
9661,19,0,0,0,0,0,1,0,1,0,1,0,0
9662,11,0,0,0,0,1,0,1,0,1,0,1,0
9663,4,0,0,0,0,1,0,0,1,1,0,0,0
9664,19,0,0,0,0,0,1,0,1,1,0,0,0
9665,7,0,0,0,1,0,0,0,1,0,1,0,0
9666,6,0,0,0,0,0,1,0,1,0,1,0,0
9667,25,0,0,0,0,0,1,0,1,0,1,0,0
9668,22,0,0,0,1,0,0,0,1,1,0,0,0
9669,24,0,0,0,1,0,0,0,1,0,1,0,0
9670,12,0,0,0,1,0,0,0,1,1,0,0,0
9671,18,0,0,0,1,0,0,0,1,0,1,0,0
9672,12,0,0,0,0,0,1,0,1,0,1,0,0
9673,25,0,0,0,0,0,1,0,1,0,1,0,0
9674,1,0,0,0,1,0,0,0,1,1,0,0,0
9675,23,0,0,0,1,0,0,0,1,0,1,1,1
9676,18,0,0,0,0,0,1,0,1,0,1,0,0
9677,3,0,0,0,0,1,0,0,1,0,1,0,0
9678,6,0,0,0,1,0,0,0,1,0,1,0,0
9679,18,0,0,0,1,0,0,0,1,0,1,0,0
9680,20,0,0,0,0,0,1,0,1,0,1,1,1
9681,7,0,0,0,0,0,1,0,1,0,1,0,0
9682,8,0,0,0,1,0,0,1,0,0,1,1,0
9683,24,0,0,0,0,0,1,0,1,1,0,0,0
9684,7,0,0,0,0,0,1,0,1,0,1,0,0
9685,3,0,0,0,0,1,0,0,1,1,0,0,0
9686,16,0,0,0,1,0,0,0,1,1,0,0,0
9687,5,0,0,0,1,0,0,0,1,0,1,0,0
9688,19,0,0,0,1,0,0,0,1,0,1,0,0
9689,2,0,0,0,1,0,0,0,1,0,1,0,0
9690,16,0,0,0,1,0,0,0,1,0,1,0,0
9691,22,0,0,0,0,1,0,0,1,1,0,0,0
9692,17,0,0,0,1,0,0,0,1,0,1,0,0
9693,7,0,0,0,1,0,0,0,1,0,1,0,0
9694,25,0,0,0,1,0,0,0,1,0,1,0,0
9695,22,0,0,0,1,0,0,0,1,0,1,0,0
9696,19,0,0,0,0,0,1,0,1,0,1,0,0
9697,11,0,0,0,1,0,0,1,0,0,1,1,0
9698,24,0,0,0,1,0,0,0,1,1,0,0,0
9699,16,0,0,0,1,0,0,0,1,1,0,0,0
9700,25,0,0,0,1,0,0,0,1,0,1,0,0
9701,2,0,0,0,1,0,0,0,1,0,1,0,0
9702,12,0,0,0,1,0,0,0,1,0,1,0,0
9703,5,0,0,0,0,1,0,0,1,0,1,0,0
9704,2,0,0,0,0,1,0,0,1,0,1,0,0
9705,12,0,0,0,0,1,0,0,1,1,0,0,0
9706,25,0,0,0,0,0,1,0,1,1,0,0,0
9707,18,0,0,0,1,0,0,0,1,0,1,0,0
9708,2,0,0,0,0,0,1,0,1,0,1,0,0
9709,3,0,0,0,0,1,0,0,1,1,0,0,0
9710,2,0,0,0,0,1,0,0,1,1,0,0,0
9711,3,0,0,0,0,1,0,0,1,0,1,0,0
9712,12,0,0,0,0,0,1,0,1,1,0,0,0
9713,18,0,0,0,0,0,1,0,1,1,0,0,0
9714,3,0,0,0,0,0,1,0,1,0,1,0,0
9715,16,0,0,0,1,0,0,0,1,0,1,0,0
9716,3,0,0,0,1,0,0,0,1,0,1,0,0
9717,19,0,0,0,0,1,0,0,1,0,1,0,0
9718,20,0,0,0,1,0,0,0,1,1,0,1,1
9719,20,0,0,0,1,0,0,0,1,0,1,1,1
9720,18,0,0,0,1,0,0,0,1,0,1,0,0
9721,25,0,0,0,1,0,0,0,1,0,1,0,0
9722,18,0,0,0,1,0,0,0,1,0,1,0,0
9723,18,0,0,0,0,1,0,0,1,0,1,0,0
9724,9,0,0,0,1,0,0,1,0,0,1,1,0
9725,25,0,0,0,1,0,0,0,1,0,1,0,0
9726,25,0,0,0,1,0,0,0,1,0,1,0,0
9727,20,0,0,0,1,0,0,0,1,0,1,1,1
9728,19,0,0,0,1,0,0,0,1,0,1,0,0
9729,19,0,0,0,1,0,0,0,1,0,1,0,0
9730,6,0,0,0,1,0,0,0,1,0,1,0,0
9731,3,0,0,0,0,1,0,0,1,0,1,0,0
9732,17,0,0,0,1,0,0,0,1,0,1,0,0
9733,25,0,0,0,1,0,0,0,1,1,0,0,0
9734,17,0,0,0,0,0,1,0,1,1,0,0,0
9735,12,0,0,0,0,0,1,0,1,1,0,0,0
9736,5,0,0,0,0,0,1,0,1,0,1,0,0
9737,7,0,0,0,1,0,0,0,1,0,1,0,0
9738,25,0,0,0,0,0,1,0,1,1,0,0,0
9739,7,0,0,0,0,0,1,0,1,0,1,0,0
9740,6,0,0,0,0,1,0,0,1,1,0,0,0
9741,12,0,0,0,0,1,0,0,1,1,0,0,0
9742,7,0,0,0,1,0,0,0,1,0,1,0,0
9743,14,0,0,0,0,0,1,1,0,1,0,1,0
9744,19,0,0,0,0,0,1,0,1,0,1,0,0
9745,19,0,0,0,0,0,1,0,1,0,1,0,0
9746,2,0,0,0,0,0,1,0,1,1,0,0,0
